"dietcode","SpecCode","Species","samplestage","V1","benth. crust.","birds","cephalopods","cnidarians","detritus","echinoderms","finfish","fish (early stages)","herps","insects","jellyfish/hydroids","mammals","mollusks","other benth. invertebrates","other plank. invertebrates","other plants","other terrest. invertebrates","others","phytoplankton","plank. crust.","sponges/tunicates","worms"
5824,8395,"Gobiesox marmoratus","juv./adults",0,83.900001347065,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2.09999990463257
5825,12942,"Pinguipes chilensis","juv./adults",0,0,0,0,0,0,2.40000009536743,18.1000003814697,0,0,0,0,0,5.40000009536743,0,0,0.5,0,0,0,59,1.10000002384186,13.5300002098083
5829,6461,"Cichla temensis","juv./adults",0,0.100000001490116,0,0,0,0,0,99.7000005245209,0,0,0,0,0,0,0,0,0.200000002980232,0,0,0,0,0,0
5830,46779,"Cichla orinocensis","juv./adults",0,0.800000011920929,0,0,0,0,0,98.2000026702881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,4310,"Plagioscion squamosissimus","juv./adults",0,5.09999990463257,0,0,0,0,0,89.1000009775161,0,0,3.79999995231628,0,0,0,0,0,2,0,0,0,0,0,0
5834,6419,"Hydrolycus scomberoides","juv./adults",0,0,0,0,0,0,0,99.9999990463256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5835,12011,"Pseudaphritis urvillii","juv./adults",0,42.6999998092651,0,0,0,0,0,0.800000011920929,0,0,43.4999991431832,0,0,11.2000003829598,0,0,1.5,0,0,0,0,0,0.300000011920929
5836,3385,"Micropterus salmoides","recruits/juv.",0,0,0,0,0,0,0,52.5999984741211,0,0,47.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0
5837,3385,"Micropterus salmoides","recruits/juv.",0,0.400000005960465,0,0,0,0,0,56.9000015258789,0,33.2999992370605,9.30000019073486,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0
5838,3385,"Micropterus salmoides","recruits/juv.",0,3.20000004768372,0,0,0,0,0,96.6999969482422,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0
5839,3385,"Micropterus salmoides","recruits/juv.",0,2.59999990463257,0,0,0,0,0,83.1999969482422,0,14,0.100000001490116,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0
5840,3385,"Micropterus salmoides","recruits/juv.",0,0.200000002980232,0,0,0,0,0,76.4000015258789,0,23.2999992370605,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0
5841,2691,"Salvelinus malma","juv./adults",0,0,0,0,0,0,0,45.3600006103516,0,0,54.6399993896484,0,0,0,0,0,0,0,0,0,0,0,0
5842,1756,"Pagrus pagrus","recruits/juv.",0,54.8300018310547,0,0,0,0,0,27.8400001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3299999237061
5843,2544,"Somniosus pacificus","juv./adults",0,0,0,5.42000007629395,0,0,0,93.9099998474122,0,0,0,0,0,0.680000007152557,0,0,0,0,0,0,0,0,0
5844,3385,"Micropterus salmoides","recruits/juv.",0,13.6000003814697,0,0,0,0,0,78.4000015258789,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
5845,3385,"Micropterus salmoides","recruits/juv.",0,0,0,0,0,0,0,95.9000015258789,0,0,3.90000009536743,0,0,0,0.200000002980232,0,0,0,0,0,0,0,0
5846,7615,"Rajella fyllae","adults",0,56.6999988555908,0,0.699999988079071,0,0,0,6.90000009536743,0,0,0,0,0,0,0,0,0,0,0,0,0.200000002980232,0,35.5000007152557
5847,52918,"Cynoscion guatucupa","juv./adults",0,17.7999992370605,0,0.800000011920929,0,1.89999997615814,0,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5848,52918,"Cynoscion guatucupa","adults",0,24.3999996185303,0,1,0,1,0,73.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5851,4039,"Zaniolepis latipinnis","juv./adults",0,28,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,44
5855,364,"Pomatomus saltatrix","juv./adults",0,4.30000019073486,0,2,0,0,0,93.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5856,364,"Pomatomus saltatrix","juv./adults",0,1.60000002384186,0,2.79999995231628,0,0,0,95.5999984741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5857,358,"Perca fluviatilis","juv./adults",0,0,0,0,0,0,0,0,78,0,0,0,0,0,22,0,0,0,0,0,0,0,0
5858,358,"Perca fluviatilis","adults",0,0,0.5,0,0,0,0,88.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5859,258,"Esox lucius","recruits/juv.",0,0,0,0,0,0,0,58,38,0,0,0,0,0,4,0,0,0,0,0,0,0,0
5860,258,"Esox lucius","recruits/juv.",0,0,15,0,0,0,0,82.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5861,3826,"Dormitator latifrons","adults",0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
5862,3826,"Dormitator latifrons","adults",0,0,0,0,0,71.9000015258789,0,0,0,0,0,0,0,0,0,0,21.7999992370605,0,0,0,0,0,6.30000019073486
5863,238,"Salmo trutta","juv./adults",0,2.29999995231628,0,0,0,0,0,2.59999990463257,0,0,34.9000015258789,0,0,1.39999997615814,0,0,0,0,58.7000007629394,0,0,0,0
5864,238,"Salmo trutta","adults",0,0.910000026226043,0,0,0,0,0,0,0,0,25.6100006103516,0,0,0.400000005960465,0,0,0,0,73.0999984741211,0,0,0,0
5865,238,"Salmo trutta","adults",0,0.200000002980232,0,0,0,0,0,6.90000009536743,0,0,49.2000007629395,0,0,0.200000002980232,0,0,0,0,43.5,0,0,0,0
5866,238,"Salmo trutta","adults",0,0,0,0,0,0,0,0,0,0,12.6999998092651,0,0,0,0,0,0,0,87.3000030517578,0,0,0,0
5867,29,"Merlangius merlangus","recruits/juv.",0,43.6300010681152,0,0,0,0,0.100000001490116,35.6300010681152,0,0,0,0,0,0,0,2.98000007867814,0.209999993443489,0,0,0,10.9899997711182,0,6.46999979019165
5868,29,"Merlangius merlangus","juv./adults",0,7.19999980926514,0,0,0,0,0.100000001490116,90.5,0,0,0,0,0,0,0,0,0,0,0,0,0.800000011920929,0,1.39999997615814
5869,29,"Merlangius merlangus","adults",0,5.09999990463257,0,0,0,0,0.100000001490116,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0.400000005960465,0,0.899999976158142
5870,29,"Merlangius merlangus","recruits/juv.",0,1.8999999538064,0,0,0,0,0,97.0999984741211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5871,29,"Merlangius merlangus","juv./adults",0,1.70000004768372,0,0,0,0,0,93.3000030517578,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,4.40000009536743
5872,29,"Merlangius merlangus","adults",0,1.10000002384186,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0.899999976158142,0,0
5873,7536,"Scleropages jardinii","adults",0,3.5,1,0,0,2.40000009536743,0,4.90000009536743,0,0,18.2999992370605,0,0,0,0,0,68.6999988555908,0,1.20000004768372,0,0,0,0
5874,7536,"Scleropages jardinii","adults",0,0,0,0,0,19.8999996185303,0,3.90000009536743,0,2.90000009536743,50.2999992370606,0,0,1.70000004768372,7.40000009536743,0.800000011920929,13.1000003814697,0,0,0,0,0,0
5875,7536,"Scleropages jardinii","adults",0,1.29999995231628,0,0,0,3.09999990463257,0,4,0,2.09999990463257,55.4999991655349,0,0,1.10000002384186,0,0,32.8999991416932,0,0,0,0,0,0
5876,7536,"Scleropages jardinii","adults",0,0,0,0,0,0,0,10.1000002026558,0,0,56,0,0,0,0,0,32.3000000119209,0,0,0,1.60000002384186,0,0
5877,7536,"Scleropages jardinii","adults",0,0,0,0,0,0,0,6.10000014305115,0,0.300000011920929,50.4000015258789,0,0,0,0,0,43.2000007629395,0,0,0,0,0,0
5878,346,"Lates calcarifer","recruits/juv.",0,55.5,0,0,0,0,0,17.7000007629395,0,0,0,0,0,0,0,0,26.7999992370605,0,0,0,0,0,0
5879,346,"Lates calcarifer","recruits/juv.",0,9.30000019073486,0,0,0,0,0,46.7000007629395,0,3.59999990463257,22.5,0,0,0,0,0,17.9000000953674,0,0,0,0,0,0
5880,346,"Lates calcarifer","recruits/juv.",0,4.09999990463257,0,0,0,0,0,65,0,0,4.60000002384186,0,0,0,0,0,26.2999992370605,0,0,0,0,0,0
5881,346,"Lates calcarifer","recruits/juv.",0,14.3999996185303,0,0,0,0,0,74.5,0,0,5.19999980926514,0,0,0,0,0,5.90000009536743,0,0,0,0,0,0
5882,346,"Lates calcarifer","recruits/juv.",0,27.7000007629395,0,0,0,0,0,67.899998664856,0,0,0,0,0,0,0,0,4.40000009536743,0,0,0,0,0,0
5883,31,"Micromesistius poutassou","juv./adults",0,93,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,30,"Merluccius merluccius","juv./adults",0,1,0,1,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,1365,"Trachurus trachurus","juv./adults",0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
5886,118,"Scomber scombrus","juv./adults",0,5,0,2,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0
5887,1470,"Clupeonella cultriventris","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999999999999,0,0
5888,1470,"Clupeonella cultriventris","juv./adults",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9999997317791,0,0
5889,1357,"Sprattus sprattus","juv./adults",0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0999999046326,0,0,0,0.100000001490116,81.5999969244003,0,0.100000001490116
5890,1357,"Sprattus sprattus","juv./adults",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0000003874302,0,0,0,0.100000001490116,81.7999985069036,0,0.100000001490116
5891,1357,"Sprattus sprattus","juv./adults",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6000000014901,0,0,0,0,69.9999984502792,0,6.40000009536743
5892,1357,"Sprattus sprattus","juv./adults",0,0,0,0,0,0,0,0,0.400000013411045,0,0,0,0,0,0,4.19999980926514,0,0,0,0.100000001490116,93.7999984920025,0,1.5
5893,716,"Lophius piscatorius","recruits/juv.",0,0,0,0,0,0,0,100.000003099442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5894,716,"Lophius piscatorius","recruits/juv.",0,8.10000038146973,0,0,0,0,0,90.5000019073487,0,0,0,0,0,1.39999997615814,0,0,0,0,0,0,0,0,0
5895,716,"Lophius piscatorius","juv./adults",0,20.7000007629395,0,0,0,0,0,77.8000003099442,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0
5896,2864,"Notropis heterodon","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5897,2864,"Notropis heterodon","recruits/juv.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0
5898,2864,"Notropis heterodon","recruits/juv.",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,93,0,0
5899,3238,"Labidesthes sicculus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,78,0,0
5900,3238,"Labidesthes sicculus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,85,0,0
5901,3238,"Labidesthes sicculus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,62,0,0
5902,3022,"Ameiurus nebulosus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,84.6900024414063,0,0,0,0,0,0,0,0,0,15.2999997138977,0,0
5903,3022,"Ameiurus nebulosus","recruits/juv.",0,16.7999992370605,0,0,0,0,0,0,0,0,32.5999984741211,0,0,0,0,0,0,0,0,0,50.5999984741211,0,0
5904,276,"Notemigonus crysoleucas","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5905,276,"Notemigonus crysoleucas","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5906,276,"Notemigonus crysoleucas","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5907,276,"Notemigonus crysoleucas","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5908,2931,"Pimephales notatus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5909,2931,"Pimephales notatus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5910,2931,"Pimephales notatus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,7.69999980926514,0,0,0,0,0,0,0,0,0,92.3000013828279,0,0
5911,2931,"Pimephales notatus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5912,3190,"Fundulus diaphanus","recruits/juv.",0,3,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,28,0,0
5913,3190,"Fundulus diaphanus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
5914,3190,"Fundulus diaphanus","recruits/juv.",0,0,0,0,0,0,0,0,0,0,30.6000003814697,0,0,0,0,0,0,0,0,0,69.3999996185302,0,0
5915,3190,"Fundulus diaphanus","recruits/juv.",0,5.59999990463257,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,71.9000000953674,0,0
5916,3385,"Micropterus salmoides","recruits/juv.",0,21.2999992370605,0,0,0,0,0,36.2000007629395,0,0,23.3999998569489,0,0,0,0,0,0,0,0,0,19.1000003814698,0,0
5917,3385,"Micropterus salmoides","recruits/juv.",0,6.09999990463257,0,0,0,0,0,41.7999992370605,0,0,28.5999994277954,0,0,0,0,0,0,0,0,0,23.4999995231628,0,0
5918,3385,"Micropterus salmoides","recruits/juv.",0,7,0,0,0,0,0,38,0,0,35,0,0,0,0,0,0,0,0,0,20,0,0
5919,3385,"Micropterus salmoides","recruits/juv.",0,9,0,0,0,0,0,35,0,0,24,0,0,0,0,0,0,0,0,0,32,0,0
5920,3361,"Ambloplites rupestris","recruits/juv.",0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,64,0,0
5921,3361,"Ambloplites rupestris","recruits/juv.",0,0,0,0,0,0,0,0,0,0,82.4999980926514,0,0,0,0,0,0,0,0,0,17.5,0,0
5922,3361,"Ambloplites rupestris","recruits/juv.",0,2.29999995231628,0,0,0,0,0,0,0,0,57.5000009536744,0,0,0,0,0,0,0,0,0,40.2000007629395,0,0
5923,3361,"Ambloplites rupestris","recruits/juv.",0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,67,0,0
5925,419,"Argyrosomus hololepidotus","recruits/juv.",0,4,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
5926,419,"Argyrosomus hololepidotus","juv./adults",0,1.5,0,1.10000002384186,0,0,0,97.4000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5927,692,"Lichia amia","recruits/juv.",0,0,0,0,0,0,0,100.000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,692,"Lichia amia","recruits/juv.",0,0,0,0,0,0,0,99.4000005722046,0,0,0,0,0,0,0,0,0,0,0,0,0.600000023841858,0,0
5929,692,"Lichia amia","recruits/juv.",0,2.70000004768372,0,0,0,0,0,97.2999978065491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5930,692,"Lichia amia","recruits/juv.",0,0,0,0,0,0,0,100.029999926686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,288,"Galeichthys feliceps","juv./adults",0,95.699998497963,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0.300000011920929,0,0,0,0,0,0.5
5932,288,"Galeichthys feliceps","juv./adults",0,87.6000000238419,0,0,0,0,0,3.40000009536743,0,0,0,0,0,0.400000005960465,0,0,0,0,0,0,0,0,8.60000038146973
5933,288,"Galeichthys feliceps","juv./adults",0,53.3999996185302,0,14.3999996185303,0,0,0,32.2000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,288,"Galeichthys feliceps","juv./adults",0,38.7000000029802,0,41.7999992370605,0,0,0,18.7999992370605,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079071,0,0
5935,5126,"Pomadasys commersonnii","juv./adults",0,92.4999973326921,0,0,0,0,0,2.79999995231628,0,0,0,0,0,0.699999988079071,0,0,2.29999995231628,0,0,0,0,0,1.70000004768372
5936,5126,"Pomadasys commersonnii","juv./adults",0,28.7000007629395,0,0,0,0,0,18.3999996185303,0,0,0,0,0,49.7999992370605,0,0,0,0,0,0,0,0,3.09999990463257
5937,5126,"Pomadasys commersonnii","juv./adults",0,40.9999990463256,0,0,0,0,0,0,0,0,0,0,0,58.2999992370606,0,0,0.699999988079071,0,0,0,0,0,0
5938,5126,"Pomadasys commersonnii","juv./adults",0,99.9999985694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,7858,"Monodactylus falciformis","recruits/juv.",0,39.6999995708465,0,0,0,0,0,34.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,16.3999996185303,0,9.19999980926514
5940,7858,"Monodactylus falciformis","recruits/juv.",0,88.8000006228686,0,0,0,0,0,7.19999980926514,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
5941,5512,"Elops machnata","adults",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5942,5512,"Elops machnata","adults",0,0,0,0,0,0,0,100.000003010035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,5512,"Elops machnata","adults",0,4.60000002384186,0,0,0,0,0,56.7000007629395,0,0,0,0,0,0,0,0,0,0,0,0,38.7000007629395,0,0
5944,5512,"Elops machnata","adults",0,11.9999995231628,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0
5945,950,"Platycephalus indicus","recruits/juv.",0,6.40000009536743,0,0,0,0,0,93.1999969482422,0,0,0,0,0,0,0,0,0.400000005960465,0,0,0,0,0,0
5946,364,"Pomatomus saltatrix","recruits/juv.",0,0,0,0,0,0,0,99.9999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5947,364,"Pomatomus saltatrix","juv./adults",0,0,0,86.0999984741211,0,0,0,13.8999996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5948,364,"Pomatomus saltatrix","recruits/juv.",0,0,0,74.4000015258789,0,0,0,25.6000003814697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,364,"Pomatomus saltatrix","recruits/juv.",0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,419,"Argyrosomus hololepidotus","recruits/juv.",0,9.00000023841858,0,0,0,0,0,90.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0.300000011920929,0,0
5951,419,"Argyrosomus hololepidotus","juv./adults",0,1.80000004917384,0,1,0,0,0,96.6999969482422,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
5952,419,"Argyrosomus hololepidotus","recruits/juv.",0,8.80000019073486,0,21.5,0,0,0,66.0999984741211,0,0,0,0,0,0,0,0,0.400000005960465,0,0,0,3.20000004768372,0,0
5953,419,"Argyrosomus hololepidotus","recruits/juv.",0,1.69999998807907,0,0.100000001490116,0,0,0,96,0,1.39999997615814,0,0,0,0,0,0,0.600000023841858,0,0,0,0.200000002980232,0,0
5954,355,"Morone americana","recruits/juv.",0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,77,0,0
5955,355,"Morone americana","recruits/juv.",0,5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,71,0,0
5956,355,"Morone americana","recruits/juv.",0,29,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,37,0,0
5957,355,"Morone americana","recruits/juv.",0,15,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,51,0,0
5958,355,"Morone americana","recruits/juv.",0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
5959,355,"Morone americana","recruits/juv.",0,23,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,26,0,0
5960,355,"Morone americana","recruits/juv.",0,35,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,21,0,0
5961,2059,"Raja clavata","recruits/juv.",0,85.6999968886376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29999995231628,0,11
5962,2059,"Raja clavata","recruits/juv.",0,74.9999980926514,0,0,0,0,0,19.4400005340576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55999994277954
5963,2059,"Raja clavata","recruits/juv.",0,93.2200000286102,0,0,0,0,0,6.80000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5964,2059,"Raja clavata","recruits/juv.",0,98.6099967956543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38999998569489
5965,2059,"Raja clavata","recruits/juv.",0,84.2100019454956,0,0,0,0,15.8299999237061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,2059,"Raja clavata","recruits/juv.",0,72.1999969482422,0,0,0,0,0,27.7799999713898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,2059,"Raja clavata","recruits/juv.",0,68.2899999618531,0,0,0,0,0,13.4700002670288,0,0,0,0,0,0,0,0,0,0,0,0,4.30999994277954,0,13.8900003433228
5968,2059,"Raja clavata","recruits/juv.",0,66.0800011157989,0,0,0,0,0,11.1099996566772,0,0,0,0,0,0,0,0,0,0,0,0,16.3899993896484,0,6.3899998664856
5969,2059,"Raja clavata","recruits/juv.",0,57.9600019454956,0,0,0,0,39.439998626709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64000010490417
5970,4662,"Leuciscus leuciscus","juv./adults",0,0,0,0,0,13.1999998092651,0,0,0,0,28.0999999046326,0,0,24.7000007629395,0,0,24.3999996185303,0,9.30000019073486,0,0,0,0.300000011920929
5971,4662,"Leuciscus leuciscus","juv./adults",0,0.100000001490116,0,0,0,18.8999996185303,0,0,0,0,35.5000004768372,0,0,5.40000009536743,0,0,14.8000001907349,0,25.2999992370605,0,0,0,0
5972,4662,"Leuciscus leuciscus","juv./adults",0,0.100000001490116,0,0,0,21.7999992370605,0,0,0,0,20.099999666214,0,0,3.09999990463257,0,0,28.2000007629395,0,26.6000003814697,0,0,0,0.100000001490116
5973,4662,"Leuciscus leuciscus","juv./adults",0,3.5,0,0,0,12.3999996185303,0,0,0,0,26.8999996185302,0,0,5,0,0,30.2000007629394,0,21.7999992370605,0,0,0,0.200000002980232
5974,272,"Rutilus rutilus","juv./adults",0,2.5,0,0,0,18.7999992370605,0,0,0,0,20.5000002384186,0,0,12.6000003814697,0,0,44.7999992370605,0,0.800000011920929,0,0,0,0
5975,272,"Rutilus rutilus","juv./adults",0,7.09999990463257,0,0,0,41.7999992370605,0,0,0,0,16.5999999046326,0,0,5,0,0,24.2999992370605,0,4.80000019073486,0,0,0,0.400000005960465
5976,272,"Rutilus rutilus","juv./adults",0,1.39999997615814,0,0,0,27.2999992370605,0,0,0,0,11.5999999046326,0,0,9.39999961853027,0,0,49.2999992370605,0,1,0,0,0,0
5977,3385,"Micropterus salmoides","larvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.000001527369,0,0
5978,5656,"Ellochelon vaigiensis","larvae",0,0,0,0,0,2.20000004768372,0,0,4.5,0,4.90000009536743,0,0,0,0,0,3.20000004768372,0,18.2000007629395,9.20000004768371,57.8000006675721,0,0
5979,5656,"Ellochelon vaigiensis","recruits/juv.",0,11.6000003814697,0,0,0,10.1000003814697,0,0,3.40000009536743,0,8.60000038146973,0,0,0,0,0,3.29999995231628,0,19.8999996185303,3.79999995231628,34.9000015258789,0,4.40000009536743
5980,5656,"Ellochelon vaigiensis","recruits/juv.",0,14.3000001907349,0,0,0,16.7999992370605,0,0,4.69999980926514,0,3.40000009536743,0,0,0,0,0,3.5,0,27.6000003814697,4.20000010728836,17,0,8.5
5981,5656,"Ellochelon vaigiensis","recruits/juv.",0,14.7000002861023,0,0,0,19.2999992370605,0,0,0,0,9.5,0,0,0,0,0,6.19999980926514,0,40.2000007629395,3.60000000149012,3,0,3.5
5982,5656,"Ellochelon vaigiensis","juv./adults",0,2.20000004768372,0,0,0,45,0,0,0,0,0,0,0,0,0,0,4.80000007152558,0,22.7000007629395,11,2.40000009536743,0,11.8999996185303
5983,1522,"Escualosa thoracata","adults",0,1.60000002384186,0,0,0,0,0,0,8.80000019073486,0,0,0,0,0,0,7.5,0,0,0,5.80000019073486,76.3000016212463,0,0
5984,1522,"Escualosa thoracata","adults",0,0,0,0,0,0,0,0,16.7000007629395,0,0,0,0,0,0,18.7999992370605,0,0,0,4,60.5,0,0
5985,1522,"Escualosa thoracata","adults",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,21.3999996185303,0,0,0,4.69999980926514,57.9000002145768,0,0
5986,4809,"Nuchequula gerreoides","larvae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699999988079071,0,0,0,0,99.2999984771013,0,0
5987,4809,"Nuchequula gerreoides","recruits/juv.",0,0,0,0,0,1.70000004768372,0,0,0,0,0,0,0,0,0,1.89999997615814,0,0,0,0,96.3999969512224,0,0
5988,4809,"Nuchequula gerreoides","juv./adults",0,6.19999980926514,0,0,0,0,0,0,4.30000019073486,0,0,0,0,0,0,0,0,0,0,0,70.2000019550323,0,19.2999992370605
5989,4809,"Nuchequula gerreoides","adults",0,13.5,0,0,0,3.79999995231628,0,0,7.69999980926514,0,0,0,0,0,0,0,0,0,0,5.80000019073486,65.9999985694886,0,3.20000004768372
5990,569,"Stolephorus indicus","recruits/juv.",0,14.7999997138977,0,0,0,1,0,0,3.79999995231628,0,0,0,0,0,0,17.8999996185303,0,0,0,4.19999980926514,58.3000016212463,0,0
5991,569,"Stolephorus indicus","juv./adults",0,50.8000007867814,0,0,0,2.40000009536743,0,0,2,0,0,0,0,0,0,31.3999991416931,0,0,0,0,13.4000003933906,0,0
5992,569,"Stolephorus indicus","adults",0,98.5000015497208,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20000004768372,0,0,0,0,0.300000011920929,0,0
5993,1281,"Hexanematichthys sagor","recruits/juv.",0,13.4000000953674,0,0,0,6.69999980926514,0,7,0,0,3.40000009536743,0,0,0,0,0,2.29999995231628,0,0,0,0,0,67.1999969482422
5994,1281,"Hexanematichthys sagor","recruits/juv.",0,10.200000166893,0,0,0,4.40000009536743,0,8.80000019073486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.5999984741211
5995,5982,"Ambassis kopsii","larvae",0,0.400000005960465,0,0,0,0,0,0,6.59999990463257,0,0,0,0,0,0,44.2000007629395,0,0,0,0,48.7999992370605,0,0
5996,5982,"Ambassis kopsii","recruits/juv.",0,2.39999997615814,0,0,0,6.09999990463257,0,0,5.5,0,0.899999976158142,0,0,0,0,30.2999992370605,0,0,0,1.60000002384186,53.0999984741211,0,0.100000001490116
